"Step","Group: coin3_cf_modified_causal_independent_1_0.55 - SW_ep_rew_mean","Group: coin3_cf_modified_causal_independent_1_0.55 - SW_ep_rew_mean__MIN","Group: coin3_cf_modified_causal_independent_1_0.55 - SW_ep_rew_mean__MAX","Group: coin3_cf_team_independent_1_0.55 - SW_ep_rew_mean","Group: coin3_cf_team_independent_1_0.55 - SW_ep_rew_mean__MIN","Group: coin3_cf_team_independent_1_0.55 - SW_ep_rew_mean__MAX","Group: coin3_cf_discrete_causal_independent_1_0.55 - SW_ep_rew_mean","Group: coin3_cf_discrete_causal_independent_1_0.55 - SW_ep_rew_mean__MIN","Group: coin3_cf_discrete_causal_independent_1_0.55 - SW_ep_rew_mean__MAX","Group: coin3_cf_causal_independent_1_0.55 - SW_ep_rew_mean","Group: coin3_cf_causal_independent_1_0.55 - SW_ep_rew_mean__MIN","Group: coin3_cf_causal_independent_1_0.55 - SW_ep_rew_mean__MAX","Group: coin3_baseline_1 - SW_ep_rew_mean","Group: coin3_baseline_1 - SW_ep_rew_mean__MIN","Group: coin3_baseline_1 - SW_ep_rew_mean__MAX","Group: coin3_baseline_independent_1 - SW_ep_rew_mean","Group: coin3_baseline_independent_1 - SW_ep_rew_mean__MIN","Group: coin3_baseline_independent_1 - SW_ep_rew_mean__MAX"
"72288000","","","","","","","","","","","","","-2.509999990463257","-2.509999990463257","-2.509999990463257","0.546666661898295","0.546666661898295","0.546666661898295"
"72336000","","","","","","","","","","","","","","","","-0.2800000508626302","-0.2800000508626302","-0.2800000508626302"
"72360000","","","","","","","","","","","","","-2.059999942779541","-2.059999942779541","-2.059999942779541","","",""
"72384000","","","","","","","","","","","","","","","","0.546666701634725","0.546666701634725","0.546666701634725"
"72432000","","","","","","","","","","","","","-3.0299999713897705","-3.0299999713897705","-3.0299999713897705","0.47333335876464844","0.47333335876464844","0.47333335876464844"
"72480000","","","","","","","","","","","","","","","","0.0333333412806193","0.0333333412806193","0.0333333412806193"
"72504000","","","","","","","","","","","","","-2.569999933242798","-2.569999933242798","-2.569999933242798","","",""
"72528000","","","","","","","","","","","","","","","","0.3799999753634135","0.3799999753634135","0.3799999753634135"
"72576000","","","","","","","","","","","","","-2.6700000762939453","-2.6700000762939453","-2.6700000762939453","-0.12666666507720947","-0.12666666507720947","-0.12666666507720947"
"72624000","","","","","","","","","","","","","","","","0.06000002225240072","0.06000002225240072","0.06000002225240072"
"72648000","","","","","","","","","","","","","-2.5399999618530273","-2.5399999618530273","-2.5399999618530273","","",""
"72672000","","","","","","","","","","","","","","","","0.4466667175292969","0.4466667175292969","0.4466667175292969"
"72720000","","","","","","","","","","","","","-1.850000023841858","-1.850000023841858","-1.850000023841858","0.07333334287007649","0.07333334287007649","0.07333334287007649"
"72768000","","","","","","","","","","","","","","","","0.240000049273173","0.240000049273173","0.240000049273173"
"72792000","","","","","","","","","","","","","-2.759999990463257","-2.759999990463257","-2.759999990463257","","",""
"72816000","","","","","","","","","","","","","","","","0.2133333683013916","0.2133333683013916","0.2133333683013916"
"72864000","","","","","","","","","","","","","-2.7699999809265137","-2.7699999809265137","-2.7699999809265137","0.2466667095820109","0.2466667095820109","0.2466667095820109"
"72912000","","","","","","","","","","","","","","","","0.6200000047683716","0.6200000047683716","0.6200000047683716"
"72936000","","","","","","","","","","","","","-3.4000000953674316","-3.4000000953674316","-3.4000000953674316","","",""
"72960000","","","","","","","","","","","","","","","","0.606666644414266","0.606666644414266","0.606666644414266"
"73008000","","","","","","","","","","","","","-2.9200000762939453","-2.9200000762939453","-2.9200000762939453","0.00666658083597819","0.00666658083597819","0.00666658083597819"
"73056000","","","","","","","","","","","","","","","","0.19333330790201822","0.19333330790201822","0.19333330790201822"
"73080000","","","","","","","","","","","","","-3.200000047683716","-3.200000047683716","-3.200000047683716","","",""
"73104000","","","","","","","","","","","","","","","","0.5866666634877523","0.5866666634877523","0.5866666634877523"
"73152000","","","","","","","","","","","","","-2.2699999809265137","-2.2699999809265137","-2.2699999809265137","0.37333329518636066","0.37333329518636066","0.37333329518636066"
"73200000","","","","","","","","","","","","","","","","-0.10666670401891072","-0.10666670401891072","-0.10666670401891072"
"73224000","","","","","","","","","","","","","-2.509999990463257","-2.509999990463257","-2.509999990463257","","",""
"73248000","","","","","","","","","","","","","","","","0.06000002225240072","0.06000002225240072","0.06000002225240072"
"73296000","","","","","","","","","","","","","-2.690000057220459","-2.690000057220459","-2.690000057220459","0.5999999841054281","0.5999999841054281","0.5999999841054281"
"73344000","","","","","","","","","","","","","","","","-0.23333326975504556","-0.23333326975504556","-0.23333326975504556"
"73368000","","","","","","","","","","","","","-2.2699999809265137","-2.2699999809265137","-2.2699999809265137","","",""
"73392000","","","","","","","","","","","","","","","","0.9133333365122477","0.9133333365122477","0.9133333365122477"
"73440000","","","","","","","","","","","","","-4.139999866485596","-4.139999866485596","-4.139999866485596","-0.013333400090535482","-0.013333400090535482","-0.013333400090535482"
"73488000","","","","","","","","","","","","","","","","-0.07333334287007649","-0.07333334287007649","-0.07333334287007649"
"73512000","","","","","","","","","","","","","-2.25","-2.25","-2.25","","",""
"73536000","","","","","","","","","","","","","","","","0.5400000413258871","0.5400000413258871","0.5400000413258871"
"73584000","","","","","","","","","","","","","-3.9600000381469727","-3.9600000381469727","-3.9600000381469727","0.3399999936421712","0.3399999936421712","0.3399999936421712"
"73632000","","","","","","","","","","","","","","","","0.0733334223429362","0.0733334223429362","0.0733334223429362"
"73656000","","","","","","","","","","","","","-2.6700000762939453","-2.6700000762939453","-2.6700000762939453","","",""
"73680000","","","","","","","","","","","","","","","","0.5333333015441895","0.5333333015441895","0.5333333015441895"
"73728000","","","","","","","","","","","","","-1.5299999713897705","-1.5299999713897705","-1.5299999713897705","-0.08000000317891438","-0.08000000317891438","-0.08000000317891438"
"73776000","","","","","","","","","","","","","","","","0.17999998728434244","0.17999998728434244","0.17999998728434244"
"73800000","","","","","","","","","","","","","-3.119999885559082","-3.119999885559082","-3.119999885559082","","",""
"73824000","","","","","","","","","","","","","","","","0.32000001271565753","0.32000001271565753","0.32000001271565753"
"73872000","","","","","","","","","","","","","-2.3399999141693115","-2.3399999141693115","-2.3399999141693115","-0.18666656812032065","-0.18666656812032065","-0.18666656812032065"
"73920000","","","","","","","","","","","","","","","","0.10000002384185791","0.10000002384185791","0.10000002384185791"
"73944000","","","","","","","","","","","","","-3.75","-3.75","-3.75","","",""
"73968000","","","","","","","","","","","","","","","","0.2866667111714681","0.2866667111714681","0.2866667111714681"
"74016000","","","","","","","","","","","","","-3.5799999237060547","-3.5799999237060547","-3.5799999237060547","0.3266666531562805","0.3266666531562805","0.3266666531562805"
"74064000","","","","","","","","","","","","","","","","0.12666666507720947","0.12666666507720947","0.12666666507720947"
"74088000","","","","","","","","","","","","","-3.380000114440918","-3.380000114440918","-3.380000114440918","","",""
"74112000","","","","","","","","","","","","","","","","0.48666663964589435","0.48666663964589435","0.48666663964589435"
"74160000","","","","","","","","","","","","","-3.5399999618530273","-3.5399999618530273","-3.5399999618530273","0.7599999904632568","0.7599999904632568","0.7599999904632568"
"74208000","","","","","","","","","","","","","","","","0.17999997735023499","0.17999997735023499","0.17999997735023499"
"74232000","","","","","","","","","","","","","-2.240000009536743","-2.240000009536743","-2.240000009536743","","",""
"74256000","","","","","","","","","","","","","","","","0.08666662375132243","0.08666662375132243","0.08666662375132243"
"74304000","","","","","","","","","","","","","-2.6600000858306885","-2.6600000858306885","-2.6600000858306885","0.240000049273173","0.240000049273173","0.240000049273173"
"74352000","","","","","","","","","","","","","","","","0.32666659355163574","0.32666659355163574","0.32666659355163574"
"74376000","","","","","","","","","","","","","-2.8299999237060547","-2.8299999237060547","-2.8299999237060547","","",""
"74400000","","","","","","","","","","","","","","","","0.24000008900960287","0.24000008900960287","0.24000008900960287"
"74448000","","","","","","","","","","","","","-2.2799999713897705","-2.2799999713897705","-2.2799999713897705","0.21999994913736978","0.21999994913736978","0.21999994913736978"
"74496000","","","","","","","","","","","","","","","","0.4466666380564372","0.4466666380564372","0.4466666380564372"
"74520000","","","","","","","","","","","","","-2.2100000381469727","-2.2100000381469727","-2.2100000381469727","","",""
"74544000","","","","","","","","","","","","","","","","-0.40666669607162476","-0.40666669607162476","-0.40666669607162476"
"74592000","","","","","","","","","","","","","-2.200000047683716","-2.200000047683716","-2.200000047683716","0.6133333444595337","0.6133333444595337","0.6133333444595337"
"74640000","","","","","","","","","","","","","","","","-0.5333332984397808","-0.5333332984397808","-0.5333332984397808"
"74664000","","","","","","","","","","","","","-3.009999990463257","-3.009999990463257","-3.009999990463257","","",""
"74688000","","","","","","","","","","","","","","","","0.11999996503194173","0.11999996503194173","0.11999996503194173"
"74736000","","","","","","","","","","","","","-2.890000104904175","-2.890000104904175","-2.890000104904175","0.3799999952316284","0.3799999952316284","0.3799999952316284"
"74784000","","","","","","","","","","","","","","","","-0.16666666666666666","-0.16666666666666666","-0.16666666666666666"
"74808000","","","","","","","","","","","","","-2.2699999809265137","-2.2699999809265137","-2.2699999809265137","","",""
"74832000","","","","","","","","","","","","","","","","-0.3533333937327067","-0.3533333937327067","-0.3533333937327067"
"74880000","","","","","","","","","","","","","-2.319999933242798","-2.319999933242798","-2.319999933242798","0.5800000031789144","0.5800000031789144","0.5800000031789144"
"74928000","","","","","","","","","","","","","","","","-0.5799999634424845","-0.5799999634424845","-0.5799999634424845"
"74952000","","","","","","","","","","","","","-2.309999942779541","-2.309999942779541","-2.309999942779541","","",""
"74976000","","","","","","","","","","","","","","","","0.31333335240681964","0.31333335240681964","0.31333335240681964"
"75024000","","","","","","","","","","","","","-3.430000066757202","-3.430000066757202","-3.430000066757202","0.206666628519694","0.206666628519694","0.206666628519694"
"75072000","","","","","","","","","","","","","","","","0.23333334922790527","0.23333334922790527","0.23333334922790527"
"75096000","","","","","","","","","","","","","-2.380000114440918","-2.380000114440918","-2.380000114440918","","",""
"75120000","","","","","","","","","","","","","","","","0.7666666507720947","0.7666666507720947","0.7666666507720947"
"75168000","","","","","","","","","","","","","-1.350000023841858","-1.350000023841858","-1.350000023841858","0.3266666730244954","0.3266666730244954","0.3266666730244954"
"75216000","","","","","","","","","","","","","","","","0.3599999745686849","0.3599999745686849","0.3599999745686849"
"75240000","","","","","","","","","","","","","-2.0399999618530273","-2.0399999618530273","-2.0399999618530273","","",""
"75264000","","","","","","","","","","","","","","","","0.23333334922790527","0.23333334922790527","0.23333334922790527"
"75312000","","","","","","","","","","","","","-3.009999990463257","-3.009999990463257","-3.009999990463257","0.7200000286102295","0.7200000286102295","0.7200000286102295"
"75360000","","","","","","","","","","","","","","","","-0.2800000508626302","-0.2800000508626302","-0.2800000508626302"
"75384000","","","","","","","","","","","","","-2.5","-2.5","-2.5","","",""
"75408000","","","","","","","","","","","","","","","","0.4933333396911621","0.4933333396911621","0.4933333396911621"
"75456000","","","","","","","","","","","","","-2.5399999618530273","-2.5399999618530273","-2.5399999618530273","-0.39333327611287433","-0.39333327611287433","-0.39333327611287433"
"75504000","","","","","","","","","","","","","","","","0.25333331028620404","0.25333331028620404","0.25333331028620404"
"75528000","","","","","","","","","","","","","-2.930000066757202","-2.930000066757202","-2.930000066757202","","",""
"75552000","","","","","","","","","","","","","","","","-0.15333330631256104","-0.15333330631256104","-0.15333330631256104"
"75600000","","","","","","","","","","","","","-2.3299999237060547","-2.3299999237060547","-2.3299999237060547","-0.039999961853027344","-0.039999961853027344","-0.039999961853027344"
"75648000","","","","","","","","","","","","","","","","0.5066666603088379","0.5066666603088379","0.5066666603088379"
