"Step","coin3_baseline - SW_ep_rew_mean","coin3_baseline - SW_ep_rew_mean__MIN","coin3_baseline - SW_ep_rew_mean__MAX"
"97824000","0.2066666086514791","0.2066666086514791","0.2066666086514791"
"97872000","0.39333335558573407","0.39333335558573407","0.39333335558573407"
"97920000","0.013333280881245932","0.013333280881245932","0.013333280881245932"
"97968000","-0.12000000476837158","-0.12000000476837158","-0.12000000476837158"
"98016000","-0.03333330154418945","-0.03333330154418945","-0.03333330154418945"
"98064000","0.5199999809265137","0.5199999809265137","0.5199999809265137"
"98112000","0.09999998410542806","0.09999998410542806","0.09999998410542806"
"98160000","0.9333332379659017","0.9333332379659017","0.9333332379659017"
"98208000","0.3800000349680583","0.3800000349680583","0.3800000349680583"
"98256000","0.2799999713897705","0.2799999713897705","0.2799999713897705"
"98304000","-0.05333332220713297","-0.05333332220713297","-0.05333332220713297"
"98352000","0.23999996980031332","0.23999996980031332","0.23999996980031332"
"98400000","0.559999942779541","0.559999942779541","0.559999942779541"
"98448000","0.446666677792867","0.446666677792867","0.446666677792867"
"98496000","0.07333334287007649","0.07333334287007649","0.07333334287007649"
"98544000","0.29999999205271405","0.29999999205271405","0.29999999205271405"
"98592000","-0.1399999459584554","-0.1399999459584554","-0.1399999459584554"
"98640000","0.9866666793823242","0.9866666793823242","0.9866666793823242"
"98688000","0.4266666571299235","0.4266666571299235","0.4266666571299235"
"98736000","0.4666666587193807","0.4666666587193807","0.4666666587193807"
"98784000","0.7866666316986084","0.7866666316986084","0.7866666316986084"
"98832000","-0.4400000174840291","-0.4400000174840291","-0.4400000174840291"
"98880000","-0.4466667175292969","-0.4466667175292969","-0.4466667175292969"
"98928000","-0.3933333953221639","-0.3933333953221639","-0.3933333953221639"
"98976000","-0.08666670322418213","-0.08666670322418213","-0.08666670322418213"
"99024000","0.24000000953674316","0.24000000953674316","0.24000000953674316"
"99072000","0.48666663964589435","0.48666663964589435","0.48666663964589435"
"99120000","0.3399999936421712","0.3399999936421712","0.3399999936421712"
"99168000","0.4333333174387614","0.4333333174387614","0.4333333174387614"
"99216000","0.013333320617675781","0.013333320617675781","0.013333320617675781"
"99264000","0.0333333412806193","0.0333333412806193","0.0333333412806193"
"99312000","0.5666666825612386","0.5666666825612386","0.5666666825612386"
"99360000","0.1933333476384481","0.1933333476384481","0.1933333476384481"
"99408000","0.9600000381469727","0.9600000381469727","0.9600000381469727"
"99456000","0.3666667143503825","0.3666667143503825","0.3666667143503825"
"99504000","0.5733333428700765","0.5733333428700765","0.5733333428700765"
"99552000","0.1999999682108561","0.1999999682108561","0.1999999682108561"
"99600000","0.8466666539510092","0.8466666539510092","0.8466666539510092"
"99648000","0.1066666841506958","0.1066666841506958","0.1066666841506958"
"99696000","-0.1533332665761312","-0.1533332665761312","-0.1533332665761312"
"99744000","0.700000007947286","0.700000007947286","0.700000007947286"
"99792000","0.17333332697550455","0.17333332697550455","0.17333332697550455"
"99840000","1.0733333031336467","1.0733333031336467","1.0733333031336467"
"99888000","0.7266666889190674","0.7266666889190674","0.7266666889190674"
"99936000","0.04666670163472494","0.04666670163472494","0.04666670163472494"
"99984000","0.11333338419596355","0.11333338419596355","0.11333338419596355"
"100032000","0.02000006039937337","0.02000006039937337","0.02000006039937337"
